Filename,Config,OCR_module,LLM_model,Accuracy,Precision,Recall,F1_Score,PP_Time,OCR_Time,LLM_Time,Time
gestion#2015-09-10#04,21,rolmocr,phi4,0.0,0.0,0.0,0.0,0.00452423095703125,1.6736245155334473,2.6634113788604736,4.341560125350952
gestion#2015-09-10#04,9,rolmocr,phi4,0.0,0.0,0.0,0.0,0.009033203125,2.0318844318389893,2.3023476600646973,4.3432652950286865
gestion#2015-09-10#04,34,rolmocr,phi4,0.0,0.0,0.0,0.0,0.18564772605895996,1.8339474201202393,1.7381985187530518,3.757793664932251
gestion#2017-05-15#04,14,olmocr,phi4,0.13333333333333333,1.0,0.13333333333333333,0.23529411764705882,94.5029604434967,95.55389952659607,61.43234348297119,251.48920345306396
gestion#2017-05-15#04,34,nanonets,phi4,0.0,0.0,0.0,0.0,0.11066365242004395,18.280370712280273,4.139867067337036,22.530901432037354
gestion#2015-09-10#04,18,rolmocr,phi4,0.0,0.0,0.0,0.0,0.015365123748779297,1.8135221004486084,1.7673547267913818,3.5962419509887695
gestion#2015-09-10#04,32,nanonets,phi4,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,94.77280354499817,199.9235246181488,35.8875036239624,330.5838317871094
gestion#2017-05-15#04,42,olmocr,phi4,0.0,0.0,0.0,0.0,0.027011632919311523,2598.469521999359,28.01436471939087,2626.5108983516693
gestion#2015-09-10#04,25,rolmocr,phi4,0.0,0.0,0.0,0.0,0.21712803840637207,1.807905673980713,2.803922414779663,4.828956127166748
gestion#2015-09-10#04,29,olmocr,phi4,0.0,0.0,0.0,0.0,0.01942753791809082,2636.312463760376,52.68449902534485,2689.016390323639
gestion#2015-09-10#04,17,rolmocr,phi4,0.0,0.0,0.0,0.0,0.04651355743408203,2.0358080863952637,1.7508461475372314,3.833167791366577
gestion#2014-06-02#01,25,nanonets,phi4,0.0,0.0,0.0,0.0,0.2118396759033203,18.523783206939697,15.24608039855957,33.98170328140259
gestion#2017-05-15#04,7,olmocr,phi4,0.0,0.0,0.0,0.0,0.08860492706298828,4.542423963546753,19.538004159927368,24.16903305053711
gestion#2014-06-02#01,44,nanonets,phi4,0.06060606060606061,1.0,0.06060606060606061,0.11428571428571428,0.08142995834350586,200.18662071228027,15.973576545715332,216.2416272163391
gestion#2014-06-02#01,17,olmocr,phi4,0.2727272727272727,1.0,0.2727272727272727,0.42857142857142855,0.05928158760070801,37.37452292442322,29.562633275985718,66.99643778800964
gestion#2015-09-10#04,36,nanonets,phi4,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,0.030129432678222656,200.13495779037476,34.653971672058105,234.81905889511108
gestion#2017-05-15#04,43,nanonets,phi4,0.0,0.0,0.0,0.0,0.1416914463043213,18.507081508636475,13.148151874542236,31.796924829483032
gestion#2017-05-15#04,26,nanonets,phi4,0.13333333333333333,1.0,0.13333333333333333,0.23529411764705882,0.047327280044555664,82.31337356567383,78.91332650184631,161.2740273475647
gestion#2019-07-12#01,29,olmocr,phi4,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,0.0166165828704834,19.3401939868927,22.682936668395996,42.03974723815918
gestion#2019-07-12#01,36,nanonets,phi4,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,0.02113199234008789,31.61891794204712,27.41615056991577,59.05620050430298
gestion#2014-06-02#01,43,nanonets,phi4,0.0,0.0,0.0,0.0,0.17854547500610352,18.47543692588806,9.584676265716553,28.238658666610718
gestion#2017-05-15#04,19,rolmocr,phi4,0.0,0.0,0.0,0.0,0.004263401031494141,1.9689500331878662,4.561395883560181,6.534609317779541
gestion#2019-07-12#01,5,nanonets,phi4,0.0,0.0,0.0,0.0,108.80456876754761,199.8055500984192,18.5076847076416,327.1178035736084
gestion#2015-09-10#04,3,rolmocr,phi4,0.0,0.0,0.0,0.0,0.009212255477905273,1.8057143688201904,2.0520577430725098,3.8669843673706055
gestion#2014-06-02#01,42,nanonets,phi4,0.12121212121212122,1.0,0.12121212121212122,0.21621621621621623,0.031449317932128906,14.694352149963379,16.923104286193848,31.648905754089355
gestion#2015-09-10#04,30,nanonets,phi4,0.0,0.0,0.0,0.0,0.011793375015258789,200.26748490333557,28.26950240135193,228.54878067970276
gestion#2015-09-10#04,34,olmocr,phi4,0.0,0.0,0.0,0.0,0.18564772605895996,4.8930888175964355,3.3883936405181885,8.467130184173584
gestion#2017-05-15#04,18,rolmocr,phi4,0.0,0.0,0.0,0.0,0.0023186206817626953,1.5975401401519775,1.310990571975708,2.9108493328094482
gestion#2017-05-15#04,9,olmocr,phi4,0.2,1.0,0.2,0.3333333333333333,0.0012483596801757812,125.02902245521545,73.96162843704224,198.99189925193787
gestion#2015-09-10#04,44,nanonets,phi4,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,0.05245566368103027,199.88981008529663,32.84555101394653,232.7878167629242
gestion#2015-09-10#04,19,nanonets,phi4,0.0,0.0,0.0,0.0,0.00644373893737793,95.17580771446228,34.24574422836304,129.4279956817627
gestion#2015-09-10#04,25,olmocr,phi4,0.0,0.0,0.0,0.0,0.21712803840637207,4.742643356323242,7.842028379440308,12.801799774169922
gestion#2019-07-12#01,6,nanonets,phi4,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0035152435302734375,44.08099412918091,48.191176652908325,92.2756860256195
gestion#2017-05-15#04,23,olmocr,phi4,0.13333333333333333,1.0,0.13333333333333333,0.23529411764705882,141.1293740272522,111.95349502563477,38.21825814247131,291.3011271953583
gestion#2017-05-15#04,30,rolmocr,phi4,0.0,0.0,0.0,0.0,0.0162353515625,1.947279930114746,2.4602296352386475,4.4237449169158936
gestion#2019-07-12#01,17,nanonets,phi4,0.5416666666666666,1.0,0.5416666666666666,0.7027027027027027,0.023444175720214844,40.83773899078369,52.064446449279785,92.92562961578369
gestion#2015-09-10#04,39,rolmocr,phi4,0.0,0.0,0.0,0.0,0.02944326400756836,1.8401844501495361,2.979825496673584,4.8494532108306885
gestion#2015-09-10#04,3,nanonets,phi4,0.0,0.0,0.0,0.0,0.009212255477905273,92.04330801963806,90.14289784431458,182.19541811943054
gestion#2019-07-12#01,19,nanonets,phi4,0.2916666666666667,1.0,0.2916666666666667,0.45161290322580644,0.0034003257751464844,47.9558687210083,43.438477516174316,91.39774656295776
gestion#2019-07-12#01,22,nanonets,phi4,0.041666666666666664,1.0,0.041666666666666664,0.08,29.71100926399231,43.58564567565918,63.70998573303223,137.00664067268372
gestion#2019-07-12#01,20,nanonets,phi4,0.0,0.0,0.0,0.0,0.002671957015991211,40.49766778945923,19.374627828598022,59.87496757507324
gestion#2014-06-02#01,4,nanonets,phi4,0.21212121212121213,1.0,0.21212121212121213,0.35,29.305314779281616,41.23524808883667,41.81336998939514,112.35393285751343
gestion#2019-07-12#01,40,olmocr,phi4,0.16666666666666666,1.0,0.16666666666666666,0.2857142857142857,26.422093152999878,19.21350073814392,20.86966824531555,66.50526213645935
gestion#2019-07-12#01,12,rolmocr,phi4,0.0,0.0,0.0,0.0,0.0030443668365478516,1.9449191093444824,3.024996519088745,4.972959995269775
